209736,14/15,86,63,58,77,26,40
213331,14/15,62,27,45,44,68,72
223197,14/15,74,68,59,68,30,58
210035,14/15,81,52,69,63,64,67
210703,14/15,79,70,62,66,28,54
212230,14/15,82,66,58,78,27,47
212722,14/15,93,52,63,70,61,77
211067,14/15,69,34,35,41,71,68
212404,14/15,77,63,62,72,26,51
203304,14/15,84,67,55,65,38,69
208596,14/15,73,68,51,66,30,67
205391,14/15,71,53,63,65,61,76
208103,14/15,79,66,59,74,29,59
210411,14/15,77,64,65,74,25,43
211354,14/15,72,60,71,68,54,70
212623,14/15,68,70,47,72,28,52
212977,14/15,66,52,61,59,65,73
213885,14/15,63,58,62,68,66,69
214718,14/15,88,54,60,72,49,50
216477,14/15,78,67,65,73,26,48
202562,14/15,77,25,59,62,65,65
202848,14/15,83,62,59,70,26,46
204254,14/15,81,60,65,70,63,65
206606,14/15,60,68,45,57,32,78
208675,14/15,82,69,44,68,28,71
211088,14/15,70,52,64,68,69,56
214092,14/15,73,63,68,68,25,53
217287,14/15,65,59,67,59,66,69
218208,14/15,72,59,64,69,63,78
224811,14/15,49,25,36,23,75,74
192320,14/15,57,76,71,61,53,64
194091,14/15,77,58,65,73,45,62
197480,14/15,76,66,51,72,30,72
203177,14/15,79,50,60,75,68,74
205753,14/15,85,63,62,75,29,40
207494,14/15,78,61,64,68,31,44
207807,14/15,91,53,64,67,41,57
208251,14/15,75,69,50,63,29,73
208585,14/15,73,64,64,74,35,43
209149,14/15,70,56,64,74,28,39
210406,14/15,69,64,67,73,40,45
212245,14/15,69,56,66,69,63,67
212491,14/15,83,68,66,76,66,72
213000,14/15,66,34,50,42,68,72
214168,14/15,88,64,63,72,32,60
214313,14/15,82,63,59,72,34,70
175851,14/15,68,65,50,66,29,67
193739,14/15,58,49,65,63,66,69
194201,14/15,64,44,48,59,70,70
194792,14/15,72,50,67,64,66,66
198785,14/15,83,68,52,75,35,73
198951,14/15,83,66,54,67,31,59
201136,14/15,73,34,62,42,66,72
201380,14/15,69,68,60,68,27,67
202541,14/15,65,62,66,73,27,55
204677,14/15,58,43,55,59,65,73
205353,14/15,77,63,65,75,27,53
205559,14/15,88,66,55,70,33,64
206198,14/15,64,30,50,42,67,74
209439,14/15,80,69,58,73,29,54
210947,14/15,77,67,62,74,29,73
211103,14/15,70,52,60,59,63,78
211559,14/15,61,64,70,69,49,64
212213,14/15,71,66,62,75,65,64
212592,14/15,79,50,56,65,69,76
213400,14/15,79,61,69,75,52,69
214717,14/15,67,55,65,71,66,65
219468,14/15,64,62,70,66,54,70
219779,14/15,87,68,54,69,25,69
219970,14/15,83,64,56,73,26,69
221425,14/15,70,51,64,73,25,43
224394,14/15,75,60,63,75,39,62
179537,14/15,71,63,66,68,60,73
184242,14/15,71,63,68,69,65,66
186267,14/15,78,58,67,71,65,67
187491,14/15,73,67,60,63,28,69
189431,14/15,69,67,62,69,33,60
190717,14/15,91,68,61,71,38,69
190824,14/15,81,52,68,72,65,61
190982,14/15,77,63,60,74,27,53
194945,14/15,83,65,59,68,29,64
195912,14/15,67,68,53,68,33,75
196848,14/15,74,69,46,72,30,55
197165,14/15,75,67,54,66,39,67
197891,14/15,77,64,54,73,29,55
201452,14/15,75,62,66,71,30,58
202002,14/15,67,33,49,47,68,72
202164,14/15,63,56,58,54,70,74
202557,14/15,73,67,59,72,29,74
202646,14/15,79,57,64,62,68,60
203362,14/15,81,66,62,79,42,58
203377,14/15,77,64,62,75,32,58
203537,14/15,83,65,62,75,33,62
203568,14/15,79,61,66,71,39,74
205157,14/15,63,47,69,69,45,58
205427,14/15,77,66,54,74,27,73
206120,14/15,76,53,65,64,67,70
206313,14/15,68,42,60,55,67,70
207732,14/15,79,69,50,63,27,68
208153,14/15,69,70,47,51,28,78
208448,14/15,73,67,63,76,28,61
208636,14/15,70,61,67,62,62,72
209620,14/15,81,49,58,72,66,70
209782,14/15,77,58,63,78,29,59
210372,14/15,78,60,66,78,35,59
213317,14/15,75,28,62,62,69,62
213360,14/15,73,56,50,52,65,81
214911,14/15,67,46,61,68,68,79
216420,14/15,74,65,68,80,31,60
222943,14/15,73,58,67,71,52,57
224147,14/15,61,51,62,67,67,78
225299,14/15,67,24,42,27,70,70
183151,14/15,85,62,60,68,29,63
184965,14/15,67,56,65,73,68,62
186521,14/15,47,25,35,25,68,79
190014,14/15,88,63,60,72,39,63
190981,14/15,83,67,50,66,32,63
191164,14/15,79,56,60,76,31,58
191980,14/15,81,57,64,65,67,76
193143,14/15,43,43,48,52,68,75
194053,14/15,53,48,48,28,69,72
195037,14/15,39,27,43,30,68,78
198279,14/15,68,34,44,32,69,75
198654,14/15,56,62,70,64,64,72
198688,14/15,62,44,60,47,66,81
198857,14/15,54,38,42,44,68,76
198946,14/15,79,54,63,67,72,76
199353,14/15,83,59,66,71,32,56
199651,14/15,81,60,64,76,30,52
199752,14/15,92,67,55,74,32,74
199912,14/15,69,60,68,73,29,50
199931,14/15,85,61,60,71,25,44
201025,14/15,70,55,68,55,67,73
201271,14/15,85,56,63,69,44,67
202095,14/15,83,67,63,72,49,62
202445,14/15,69,36,45,53,71,75
203593,14/15,75,69,71,70,59,63
203632,14/15,78,63,66,75,27,39
203763,14/15,88,51,57,74,27,58
204757,14/15,83,43,65,70,66,63
204939,14/15,71,44,60,59,68,72
205469,14/15,67,30,36,30,71,72
205654,14/15,76,60,62,68,56,75
206018,14/15,85,66,55,66,29,61
207805,14/15,63,49,55,52,70,66
208461,14/15,67,57,64,67,63,78
209667,14/15,64,31,49,40,70,73
209711,14/15,67,28,49,30,68,77
210042,14/15,66,66,60,71,26,62
210761,14/15,80,62,65,69,65,71
211256,14/15,87,46,59,70,64,70
211263,14/15,60,37,46,57,67,73
211315,14/15,62,30,50,39,69,66
212310,14/15,78,73,57,64,28,54
212911,14/15,86,63,60,70,27,59
213021,14/15,69,31,58,55,70,71
214006,14/15,91,65,64,67,64,66
214018,14/15,69,45,57,61,67,77
214132,14/15,90,64,57,72,28,55
214302,14/15,71,58,68,63,64,69
214854,14/15,91,66,60,73,33,62
215531,14/15,74,65,70,70,53,67
216020,14/15,69,46,68,62,67,67
216054,14/15,78,55,65,65,68,72
216150,14/15,72,62,66,66,66,68
216316,14/15,73,30,49,60,69,71
216335,14/15,66,52,65,63,65,67
219455,14/15,75,66,54,68,37,66
219525,14/15,81,67,59,70,29,54
220121,14/15,61,70,58,66,35,69
223194,14/15,72,36,55,51,67,73
225346,14/15,74,69,65,71,24,56
176680,14/15,73,70,54,60,37,73
178490,14/15,68,65,54,62,30,61
182166,14/15,80,60,70,69,63,65
184270,14/15,66,38,61,55,63,76
184456,14/15,73,44,52,68,67,76
186139,14/15,70,59,68,68,64,71
186651,14/15,83,54,63,66,58,66
186876,14/15,73,45,55,65,68,77
187421,14/15,73,59,66,65,66,77
188406,14/15,86,64,60,72,35,60
189300,14/15,85,46,54,73,66,63
189433,14/15,55,32,52,60,69,70
190461,14/15,78,65,57,68,37,77
192262,14/15,66,66,65,70,42,63
192645,14/15,66,68,55,63,36,70
192756,14/15,74,60,69,66,64,60
193172,14/15,75,67,66,73,27,58
193296,14/15,53,70,50,54,29,78
194334,14/15,65,35,52,52,71,69
194806,14/15,68,44,41,22,70,71
194908,14/15,57,29,34,33,70,79
195031,14/15,92,54,59,76,32,59
198604,14/15,74,60,65,63,65,73
198632,14/15,88,59,63,69,37,50
199566,14/15,80,58,65,72,67,67
199639,14/15,81,64,56,73,32,44
199729,14/15,86,59,62,74,26,62
200425,14/15,64,47,62,60,68,71
200469,14/15,66,60,67,72,48,58
200517,14/15,71,37,58,54,67,74
201043,14/15,72,59,66,69,61,68
201066,14/15,70,66,67,65,56,64
201141,14/15,68,45,54,43,71,69
202184,14/15,83,69,52,79,30,47
202517,14/15,64,69,50,56,35,75
204138,14/15,89,46,62,75,64,57
204638,14/15,60,32,44,35,68,72
205522,14/15,62,59,68,63,54,75
207746,14/15,72,38,53,59,67,77
208005,14/15,72,70,59,67,29,69
208437,14/15,64,69,71,65,29,73
209691,14/15,66,41,61,42,68,76
210964,14/15,67,25,38,41,68,75
211270,14/15,60,28,35,38,70,72
211424,14/15,69,47,71,68,64,59
213581,14/15,67,44,54,53,70,76
215157,14/15,64,50,68,63,65,68
215331,14/15,80,49,65,65,64,76
215886,14/15,56,54,62,58,63,78
216706,14/15,75,57,66,63,63,75
219174,14/15,67,59,65,73,43,65
219553,14/15,77,65,65,69,40,67
219619,14/15,82,61,62,69,29,64
220089,14/15,68,32,50,60,68,81
223022,14/15,52,40,56,46,70,65
224484,14/15,80,60,62,75,30,49
170290,14/15,81,64,65,68,27,59
173286,14/15,73,56,61,66,69,68
177615,14/15,75,63,65,73,30,65
178033,14/15,87,60,61,75,33,66
178164,14/15,72,34,52,34,68,74
178215,14/15,81,61,63,70,48,65
179736,14/15,77,68,65,69,64,76
181214,14/15,75,63,69,66,56,51
181383,14/15,55,62,61,63,69,77
184334,14/15,85,60,65,66,57,64
184339,14/15,66,60,68,66,40,71
186170,14/15,81,56,67,69,32,69
186559,14/15,62,61,68,69,53,65
186578,14/15,68,70,67,68,59,68
186719,14/15,81,67,61,73,29,64
187051,14/15,67,66,54,62,33,67
188541,14/15,84,62,61,67,53,70
188612,14/15,76,64,65,69,27,57
188824,14/15,71,52,61,58,66,74
189217,14/15,88,64,59,74,28,68
189263,14/15,75,65,60,74,29,60
189502,14/15,92,68,62,74,28,54
189944,14/15,68,31,60,42,69,71
190637,14/15,62,32,49,23,69,75
191252,14/15,84,60,62,70,46,66
192596,14/15,51,41,51,39,68,79
192788,14/15,76,54,65,56,65,71
193195,14/15,71,64,66,74,29,71
193528,14/15,77,68,57,68,27,68
194519,14/15,78,35,54,57,68,76
195096,14/15,69,63,68,64,61,71
197785,14/15,75,64,66,77,33,62
198276,14/15,70,42,62,39,70,69
198630,14/15,73,25,48,36,69,77
198790,14/15,57,57,51,48,66,75
199584,14/15,71,66,68,67,60,75
200395,14/15,57,34,46,45,65,78
202780,14/15,76,61,67,69,64,68
205565,14/15,67,30,57,55,67,82
205641,14/15,80,62,60,68,28,51
205682,14/15,81,61,60,71,31,73
207929,14/15,83,64,61,79,25,50
209674,14/15,84,57,63,69,24,59
209723,14/15,71,68,61,70,32,62
210301,14/15,72,68,61,70,28,70
212023,14/15,63,66,62,65,36,75
212618,14/15,53,71,51,60,39,77
213251,14/15,60,29,48,52,70,71
214395,14/15,82,64,53,65,29,62
215043,14/15,86,68,60,61,38,71
216492,14/15,75,34,57,51,70,76
218848,14/15,77,52,66,70,33,60
219755,14/15,71,62,65,69,52,76
219843,14/15,65,62,63,65,65,79
220127,14/15,67,66,36,61,30,65
221318,14/15,79,64,63,68,39,70
223065,14/15,77,49,56,65,65,69
223624,14/15,82,69,53,71,28,61
225028,14/15,63,37,62,45,63,62
165243,14/15,62,47,63,52,69,68
169221,14/15,78,68,65,69,26,57
172094,14/15,85,67,63,70,32,72
172208,14/15,78,69,62,69,26,58
177914,14/15,64,56,66,63,66,70
177980,14/15,81,55,61,71,30,70
178043,14/15,66,61,68,65,54,66
178117,14/15,81,56,64,67,65,77
178135,14/15,73,59,61,49,66,83
178513,14/15,69,52,66,63,58,73
178713,14/15,69,63,67,66,60,78
184278,14/15,87,57,61,75,40,60
186536,14/15,71,65,69,67,57,68
186881,14/15,69,56,62,60,65,79
186939,14/15,70,67,52,62,32,65
186979,14/15,75,54,63,67,66,73
187033,14/15,58,29,41,42,66,76
187038,14/15,75,62,62,75,31,79
187942,14/15,72,68,46,60,31,74
188879,14/15,70,46,60,50,64,78
189410,14/15,70,49,66,68,64,71
190362,14/15,78,67,53,70,28,63
190499,14/15,85,54,64,70,37,49
190716,14/15,90,61,55,74,40,73
192310,14/15,78,58,61,64,66,73
192323,14/15,69,58,68,65,59,72
193427,14/15,83,63,63,72,36,65
193600,14/15,81,51,63,68,65,63
196318,14/15,87,53,62,72,36,58
196913,14/15,65,62,67,71,25,61
198033,14/15,77,61,62,74,31,53
198600,14/15,66,56,58,54,69,78
198817,14/15,67,57,65,69,37,46
199215,14/15,73,69,64,69,39,68
199392,14/15,81,49,63,68,65,73
199562,14/15,68,45,61,46,66,66
199818,14/15,87,61,59,73,30,52
201038,14/15,67,66,56,68,29,59
206433,14/15,63,47,36,38,71,74
206633,14/15,79,63,67,65,54,63
208838,14/15,79,64,63,75,31,64
209005,14/15,75,44,51,63,70,69
209138,14/15,70,64,67,70,33,48
209635,14/15,80,68,47,69,31,62
210241,14/15,84,36,56,60,68,73
210333,14/15,85,63,63,77,33,47
212457,14/15,85,65,65,68,38,48
212519,14/15,84,58,63,71,32,57
212784,14/15,75,64,69,70,35,55
212806,14/15,89,66,48,66,34,73
214021,14/15,64,32,43,36,68,72
214204,14/15,71,64,59,73,27,68
214498,14/15,80,60,64,73,35,56
214918,14/15,79,67,63,69,48,69
215061,14/15,71,70,63,66,37,60
216401,14/15,61,66,51,60,29,72
216514,14/15,92,63,67,73,34,46
224772,14/15,79,64,62,73,26,51
144282,14/15,79,58,65,71,28,55
158394,14/15,74,59,65,65,66,74
165862,14/15,80,59,62,72,56,68
169345,14/15,79,58,61,71,66,73
169568,14/15,80,64,64,76,42,57
171394,14/15,76,70,66,67,35,71
172149,14/15,66,45,66,62,69,66
172529,14/15,80,44,67,64,67,74
172855,14/15,85,68,65,70,35,67
173349,14/15,90,62,63,68,25,42
173614,14/15,50,26,43,39,67,79
177273,14/15,64,40,57,57,67,77
177576,14/15,82,65,63,71,33,71
177912,14/15,76,58,70,70,50,69
178287,14/15,72,63,66,70,58,67
178565,14/15,84,43,63,60,64,58
179713,14/15,86,63,63,75,29,57
179941,14/15,72,69,59,67,37,71
181699,14/15,89,60,64,59,37,66
182178,14/15,78,41,59,54,67,73
183471,14/15,78,67,72,69,51,66
183524,14/15,65,37,57,62,64,79
183640,14/15,51,27,40,32,67,76
184913,14/15,58,53,63,56,69,69
186992,14/15,74,59,63,67,64,78
187175,14/15,88,70,51,68,35,63
187350,14/15,74,52,61,61,68,72
187489,14/15,59,56,67,65,62,78
188900,14/15,66,62,68,69,50,68
189349,14/15,76,56,64,72,30,57
189553,14/15,64,48,58,49,66,73
189713,14/15,66,69,63,67,38,66
190883,14/15,75,47,59,58,68,72
191198,14/15,78,53,69,68,64,69
193220,14/15,58,31,42,47,68,72
193246,14/15,85,64,62,68,52,67
196942,14/15,72,59,70,50,65,65
198104,14/15,70,60,58,56,68,80
198261,14/15,75,42,62,62,69,72
198601,14/15,79,55,62,72,43,69
198749,14/15,74,65,65,70,49,61
199382,14/15,68,47,67,62,66,72
202056,14/15,73,66,57,69,35,74
205451,14/15,68,32,40,28,68,74
207939,14/15,56,60,68,67,56,75
210868,14/15,67,56,65,64,64,72
214106,14/15,59,27,43,34,70,70
214329,14/15,66,51,67,71,39,64
214390,14/15,66,63,68,69,53,60
214396,14/15,77,55,66,66,65,69
214493,14/15,74,68,63,69,27,55
215162,14/15,54,55,38,35,68,79
215186,14/15,85,67,62,73,32,65
215262,14/15,78,67,58,69,27,62
164568,14/15,78,67,65,67,64,74
167529,14/15,75,63,68,72,46,62
173040,14/15,71,61,67,70,35,55
178136,14/15,69,63,63,59,65,77
179569,14/15,66,67,69,70,38,49
183410,14/15,88,57,63,71,29,55
183671,14/15,69,38,45,42,69,76
183955,14/15,81,68,62,66,32,65
184218,14/15,86,68,62,68,30,58
185030,14/15,85,62,58,72,33,57
191269,14/15,78,56,67,73,61,61
192045,14/15,84,53,61,76,53,61
200207,14/15,77,66,58,72,28,73
201004,14/15,91,57,52,82,30,60
204136,14/15,64,65,64,65,42,72
209719,14/15,85,63,60,73,26,64
214111,14/15,65,53,60,58,69,71
214488,14/15,66,38,65,63,64,72
215254,14/15,47,30,38,36,69,73
215942,14/15,58,43,61,64,65,73
221266,14/15,67,70,56,70,31,62
221376,14/15,69,41,47,31,68,71
223132,14/15,82,48,56,67,65,53
2,14/15,71,59,66,63,71,73
11,14/15,52,62,69,65,56,69
4695,14/15,53,34,52,35,68,72
5440,14/15,47,42,49,44,69,77
7656,14/15,60,47,63,61,67,72
8963,14/15,54,51,67,45,70,66
10863,14/15,38,67,73,69,53,57
11808,14/15,54,46,60,54,71,67
14916,14/15,47,69,59,65,36,59
17146,14/15,61,58,62,60,66,65
19271,14/15,48,33,41,39,68,70
19975,14/15,75,63,66,66,52,62
28178,14/15,70,39,63,58,66,80
31624,14/15,53,70,69,46,68,75
33730,14/15,51,58,67,63,64,76
40805,14/15,46,38,52,47,68,72
44991,14/15,73,50,61,60,69,66
45062,14/15,33,32,44,35,69,73
45073,14/15,62,49,67,66,66,69
45104,14/15,64,67,51,50,30,73
45362,14/15,68,62,67,68,64,68
45541,14/15,63,65,68,63,64,80
45754,14/15,60,59,69,60,65,63
46727,14/15,84,64,48,72,35,73
46740,14/15,60,61,69,66,47,52
49756,14/15,71,70,69,65,41,76
50429,14/15,65,65,73,69,34,55
51417,14/15,63,50,64,58,69,71
53521,14/15,49,70,60,63,38,80
53604,14/15,31,25,53,48,68,75
53993,14/15,54,34,49,47,68,75
53998,14/15,68,53,58,64,68,74
101490,14/15,51,68,57,61,33,79
104047,14/15,34,67,76,71,60,59
104101,14/15,70,63,67,70,46,65
105663,14/15,64,68,68,64,47,68
105945,14/15,61,68,65,59,66,79
107904,14/15,54,46,49,40,69,69
110854,14/15,62,64,52,65,35,64
112552,14/15,50,46,50,39,69,76
116197,14/15,72,67,60,72,37,72
121568,14/15,76,60,67,59,62,83
122040,14/15,67,66,51,71,30,59
123060,14/15,66,34,32,36,68,78
125078,14/15,84,51,66,73,65,73
125921,14/15,62,53,71,68,59,72
134534,14/15,76,66,43,49,29,66
135430,14/15,69,66,71,61,66,66
135537,14/15,41,55,53,51,68,71
135743,14/15,60,70,57,62,39,68
136285,14/15,81,64,65,71,28,54
137206,14/15,44,37,37,29,72,61
137359,14/15,64,66,63,62,64,82
138052,14/15,64,39,45,50,67,74
138129,14/15,76,51,66,63,68,74
138413,14/15,69,31,48,43,69,73
138911,14/15,35,45,48,48,70,69
138932,14/15,68,68,59,63,30,68
138981,14/15,76,56,62,64,67,73
139070,14/15,64,68,68,68,51,67
139171,14/15,66,64,69,65,65,74
139224,14/15,75,67,66,67,40,67
139234,14/15,64,62,71,67,67,69
139572,14/15,75,63,62,74,35,63
139621,14/15,63,68,47,58,32,82
139838,14/15,71,62,65,68,33,60
139871,14/15,57,70,70,62,57,71
140276,14/15,52,64,70,73,37,58
140411,14/15,51,55,63,59,60,77
140423,14/15,52,37,46,22,68,78
140497,14/15,78,62,66,67,45,53
142313,14/15,63,53,63,60,69,69
142592,14/15,69,58,68,69,68,64
142601,14/15,59,67,68,65,52,71
142950,14/15,77,67,68,73,55,74
143055,14/15,34,56,66,63,64,73
143101,14/15,65,68,69,72,24,42
143119,14/15,58,69,55,56,28,78
143133,14/15,50,37,42,33,70,73
143187,14/15,51,68,70,76,43,72
143207,14/15,66,49,57,62,68,75
143274,14/15,44,37,56,43,70,70
143603,14/15,67,45,56,35,68,62
143732,14/15,54,71,58,63,29,61
144021,14/15,74,43,62,66,65,76
145020,14/15,55,63,75,54,50,68
146464,14/15,58,46,39,44,68,87
146537,14/15,63,54,67,54,57,71
146769,14/15,50,63,70,64,60,60
146969,14/15,69,27,50,31,68,72
147042,14/15,48,72,60,63,33,75
148146,14/15,69,60,64,63,63,70
148218,14/15,60,60,70,68,30,67
148696,14/15,77,53,65,60,65,77
150472,14/15,67,52,56,62,66,76
152048,14/15,75,62,64,73,31,61
152065,14/15,76,58,64,68,64,72
152273,14/15,62,56,51,53,61,85
152603,14/15,71,68,56,59,34,82
152991,14/15,71,64,68,69,65,80
153066,14/15,80,52,64,70,68,63
153148,14/15,52,66,73,61,43,57
153185,14/15,55,33,51,40,69,74
155041,14/15,78,68,56,61,36,73
155266,14/15,77,67,62,74,55,60
155541,14/15,60,31,49,40,67,73
155964,14/15,75,67,62,69,42,69
156165,14/15,53,36,47,30,68,74
156166,14/15,69,65,51,67,40,77
156373,14/15,75,63,71,68,66,71
156375,14/15,82,60,63,75,34,54
156726,14/15,75,63,66,66,66,74
156903,14/15,61,43,47,48,69,67
157053,14/15,70,66,60,70,31,70
157293,14/15,83,51,61,66,67,58
157482,14/15,74,68,61,68,54,76
157520,14/15,67,55,69,66,66,71
157687,14/15,65,32,53,53,68,71
157703,14/15,64,45,57,49,66,71
157803,14/15,53,70,59,64,34,64
158172,14/15,72,50,65,64,65,71
158219,14/15,73,49,59,61,68,73
158333,14/15,53,55,69,64,64,71
158420,14/15,45,41,57,42,66,81
158585,14/15,58,71,60,65,40,65
158685,14/15,45,29,46,37,70,70
158734,14/15,77,60,67,62,52,65
158902,14/15,67,46,69,64,66,71
159001,14/15,45,35,37,22,68,78
159040,14/15,38,65,67,61,60,75
159096,14/15,49,40,42,30,69,75
160311,14/15,69,67,69,73,51,67
161975,14/15,61,45,56,53,68,77
162198,14/15,66,72,61,62,35,72
162313,14/15,69,65,58,68,34,64
162411,14/15,53,67,60,61,36,71
162780,14/15,69,67,66,71,49,79
163018,14/15,73,52,61,63,65,71
163495,14/15,68,67,69,64,38,66
163570,14/15,62,69,67,64,65,72
163670,14/15,84,43,64,67,66,74
163796,14/15,62,67,68,65,52,69
164149,14/15,56,68,58,60,33,71
164471,14/15,59,69,50,61,30,77
164610,14/15,71,62,58,59,64,77
164839,14/15,73,38,55,60,70,69
165180,14/15,64,50,51,61,69,73
165237,14/15,59,50,63,56,71,69
165440,14/15,79,58,63,70,66,69
165677,14/15,77,58,65,67,42,51
166076,14/15,75,67,70,69,68,58
166940,14/15,67,36,65,59,66,74
167111,14/15,40,36,56,46,70,79
168290,14/15,65,67,68,67,42,65
168365,14/15,54,58,69,60,60,73
168403,14/15,59,35,42,30,69,72
168563,14/15,70,70,64,68,38,66
168990,14/15,68,58,60,54,68,73
169210,14/15,52,38,56,50,67,76
169407,14/15,66,69,52,62,28,64
170353,14/15,53,70,58,57,35,78
170514,14/15,77,43,56,54,68,76
170569,14/15,80,67,54,69,30,69
170912,14/15,76,53,68,65,66,71
171077,14/15,77,46,52,52,65,79
171139,14/15,66,67,57,74,35,71
171364,14/15,86,50,62,70,66,57
171377,14/15,53,47,59,52,66,70
171636,14/15,76,47,66,67,65,71
171806,14/15,57,28,46,36,68,72
172141,14/15,61,62,60,60,64,83
172412,14/15,77,63,63,70,26,50
172613,14/15,68,65,68,69,39,57
172619,14/15,64,68,61,67,33,72
172649,14/15,75,62,67,68,37,58
173673,14/15,72,67,69,73,56,69
174210,14/15,69,65,71,67,44,60
174402,14/15,81,45,60,62,67,72
174407,14/15,65,66,68,68,33,60
175105,14/15,59,59,67,69,71,66
175246,14/15,68,42,51,44,64,81
175253,14/15,64,59,71,66,63,67
175389,14/15,88,67,60,66,28,71
175613,14/15,60,39,57,50,67,74
176348,14/15,73,69,72,65,33,66
176462,14/15,58,41,38,28,67,74
176494,14/15,54,64,67,65,62,74
176553,14/15,69,61,69,72,51,66
176610,14/15,64,70,59,66,31,68
176732,14/15,65,36,44,36,69,77
176842,14/15,80,63,65,72,61,72
176897,14/15,69,66,62,64,67,65
176992,14/15,64,58,65,61,69,77
177448,14/15,58,47,55,44,67,78
177481,14/15,79,48,64,59,64,76
177571,14/15,63,44,50,55,66,75
177645,14/15,52,46,47,39,65,82
177782,14/15,58,51,64,58,67,74
177915,14/15,33,36,43,32,71,67
178113,14/15,64,36,72,58,67,67
178152,14/15,57,48,60,58,70,77
178417,14/15,66,52,72,65,71,75
178521,14/15,57,70,43,60,31,72
178758,14/15,69,54,62,54,67,69
179592,14/15,57,68,68,74,28,60
179698,14/15,75,61,64,64,68,72
179898,14/15,76,55,68,70,65,66
179952,14/15,67,67,56,59,35,75
180629,14/15,68,60,56,57,70,70
181199,14/15,79,66,64,69,29,55
181681,14/15,64,60,66,64,65,73
182641,14/15,55,52,65,68,65,72
182866,14/15,79,68,60,68,28,58
183204,14/15,74,50,60,61,67,75
183365,14/15,52,24,43,25,71,71
183436,14/15,42,36,51,47,68,75
183887,14/15,72,58,68,68,36,67
184141,14/15,52,37,44,48,69,70
184197,14/15,48,68,68,70,40,62
184328,14/15,61,51,58,57,69,69
184433,14/15,55,67,46,58,32,73
184581,14/15,81,59,62,67,36,65
184996,14/15,86,59,60,73,27,65
185064,14/15,75,69,65,73,29,69
185255,14/15,80,64,63,78,30,58
185313,14/15,67,28,55,41,70,71
186645,14/15,84,54,57,62,67,75
186747,14/15,72,44,47,44,65,82
186812,14/15,93,64,58,72,46,77
186895,14/15,63,58,62,54,67,74
187205,14/15,75,61,63,63,67,73
187447,14/15,76,61,68,64,64,72
187494,14/15,54,57,62,62,68,72
188410,14/15,45,39,50,39,66,77
188513,14/15,46,30,43,27,68,83
188876,14/15,67,57,71,61,61,71
189040,14/15,51,48,55,50,66,79
189118,14/15,72,28,46,35,68,77
189261,14/15,66,46,60,52,68,75
189772,14/15,70,67,66,70,38,70
190450,14/15,64,54,68,65,66,72
190552,14/15,76,67,64,70,54,70
190630,14/15,66,45,60,62,68,73
191256,14/15,49,32,41,30,69,74
192252,14/15,69,40,58,59,69,73
193159,14/15,62,70,43,66,29,67
193376,14/15,84,44,61,71,57,60
193985,14/15,59,51,59,48,68,72
194086,14/15,67,34,57,53,69,64
194325,14/15,60,29,45,34,69,69
194795,14/15,67,48,61,63,70,73
196063,14/15,74,70,51,69,32,68
196145,14/15,80,58,64,67,65,70
198560,14/15,67,56,52,43,67,78
199149,14/15,57,35,55,40,66,76
199152,14/15,35,70,50,52,32,71
199201,14/15,66,68,51,63,33,64
199288,14/15,64,49,61,62,68,75
202064,14/15,78,68,65,70,55,55
203067,14/15,75,59,61,67,64,74
203787,14/15,80,64,71,73,43,49
204425,14/15,81,67,59,72,32,57
209117,14/15,71,67,69,69,62,65
209121,14/15,70,67,67,74,37,51
209738,14/15,51,39,45,47,68,80
211041,14/15,71,49,63,50,67,67
213091,14/15,62,34,36,29,71,77
213985,14/15,87,68,61,68,28,58
214005,14/15,88,60,60,66,66,68
214315,14/15,52,44,57,60,70,70
214369,14/15,75,64,63,74,37,55
214483,14/15,87,39,51,69,67,61
214603,14/15,83,49,63,63,64,62
215136,14/15,74,70,54,67,29,55
216015,14/15,57,30,44,37,68,72
216047,14/15,90,59,59,74,27,76
216314,14/15,85,71,60,73,26,65
219285,14/15,68,42,57,64,69,79
221515,14/15,77,66,65,70,39,68
221960,14/15,68,67,54,72,29,55
223337,14/15,53,70,45,63,29,71
224367,14/15,54,39,49,40,66,79
212692,14/15,79,58,66,72,26,48
213345,14/15,90,62,55,76,28,57
221982,14/15,77,55,64,74,25,36
223146,14/15,82,67,65,72,53,64
206106,14/15,72,52,65,74,33,57
207790,14/15,68,57,65,65,67,70
208920,14/15,77,48,63,62,66,66
213648,14/15,67,56,66,73,56,70
216380,14/15,73,48,69,75,51,51
203487,14/15,66,27,45,45,67,71
211320,14/15,57,38,43,39,71,70
218725,14/15,71,54,55,57,68,65
207791,14/15,85,61,55,73,31,77
212192,14/15,78,65,59,70,25,47
214446,14/15,77,45,64,60,66,74
217877,14/15,82,55,61,76,29,40
205158,14/15,78,67,53,74,28,53
211361,14/15,71,63,69,67,49,64
211578,14/15,75,68,45,57,28,58
212755,14/15,71,34,60,64,68,67
213702,14/15,79,56,60,75,39,58
217731,14/15,77,67,57,71,27,69
203355,14/15,82,63,61,71,28,61
203732,14/15,82,59,65,70,27,50
204289,14/15,81,69,56,71,29,55
205089,14/15,76,57,67,67,38,45
205163,14/15,72,59,68,62,54,66
205966,14/15,81,61,63,78,27,52
208977,14/15,94,65,59,66,39,66
212883,14/15,81,43,58,58,62,82
215590,14/15,79,64,58,74,27,46
215930,14/15,68,45,53,57,69,70
