214571,15/16,64,60,68,42,63
215250,15/16,64,58,66,44,64
223454,15/16,61,68,70,45,61
230818,15/16,65,68,69,42,58
52679,15/16,61,68,68,39,64
53756,15/16,65,59,68,44,60
101508,15/16,61,58,68,48,68
114356,15/16,53,75,71,52,64
139476,15/16,62,62,70,49,63
142747,15/16,55,62,74,46,65
145423,15/16,72,57,68,53,64
148496,15/16,64,62,66,24,68
149258,15/16,63,57,70,26,66
152893,15/16,66,54,65,56,63
155289,15/16,58,67,71,25,63
157706,15/16,65,59,66,31,67
158718,15/16,64,55,69,31,68
161646,15/16,62,61,65,46,67
162043,15/16,66,58,67,46,61
162796,15/16,62,66,69,39,63
162901,15/16,65,64,68,32,63
162927,15/16,59,55,70,32,69
163201,15/16,65,63,68,33,66
165615,15/16,53,56,74,17,70
165854,15/16,69,57,61,53,66
169404,15/16,66,60,67,27,62
169415,15/16,51,66,71,57,63
169604,15/16,66,62,73,41,66
169816,15/16,62,46,66,53,67
171391,15/16,51,54,71,44,70
171490,15/16,63,60,65,39,66
177299,15/16,63,59,66,46,64
178211,15/16,61,66,69,45,68
180729,15/16,59,64,67,52,63
180994,15/16,60,58,67,32,68
182761,15/16,63,65,65,32,65
183597,15/16,68,66,63,47,64
188017,15/16,61,57,67,44,70
188610,15/16,68,56,64,61,69
191827,15/16,66,69,69,43,66
199310,15/16,64,65,67,54,68
203440,15/16,65,64,65,52,63
204434,15/16,68,64,66,42,67
206379,15/16,60,55,71,38,67
213624,15/16,66,56,68,46,63
213977,15/16,63,58,66,44,68
214203,15/16,64,65,66,46,69
214585,15/16,66,54,66,46,65
214592,15/16,65,64,69,51,64
213954,15/16,56,64,67,36,64
219793,15/16,71,60,65,26,62
224241,15/16,64,61,68,46,60
202199,15/16,60,49,71,44,59
211990,15/16,64,63,68,43,61
212973,15/16,59,66,70,42,66
224175,15/16,65,64,65,46,67
209318,15/16,59,67,68,53,65
212151,15/16,63,58,73,44,58
209990,15/16,62,60,68,32,62
210385,15/16,64,63,69,30,64
213573,15/16,65,62,65,42,64
215086,15/16,64,62,68,48,60
201976,15/16,62,51,73,42,59
211697,15/16,67,64,68,27,60
187363,15/16,62,58,69,44,59
190473,15/16,62,67,73,40,57
200076,15/16,64,65,66,58,62
216110,15/16,53,64,74,44,63
226953,15/16,63,59,67,48,64
190947,15/16,64,78,62,45,64
192316,15/16,62,59,69,21,64
198513,15/16,64,65,67,33,62
200525,15/16,63,57,66,43,64
202673,15/16,64,67,68,49,64
193314,15/16,70,55,70,55,73
194150,15/16,61,58,69,49,59
201112,15/16,60,57,70,38,68
211802,15/16,67,65,66,34,68
214583,15/16,64,55,66,43,61
216939,15/16,59,59,72,50,60
223732,15/16,59,64,66,50,66
193889,15/16,66,65,65,35,64
199574,15/16,64,57,68,39,62
208988,15/16,65,57,66,48,64
222485,15/16,60,71,70,43,59
183963,15/16,64,62,67,37,65
210711,15/16,64,60,68,50,63
214351,15/16,64,60,64,47,65
215315,15/16,64,63,65,50,63
215385,15/16,65,62,68,45,64
220314,15/16,63,57,67,42,59
167803,15/16,61,63,66,58,63
175934,15/16,61,62,68,55,64
178054,15/16,62,50,68,40,66
223407,15/16,64,59,68,47,60
197912,15/16,62,66,70,38,62
198867,15/16,60,77,67,50,63
15304,15/16,68,62,65,54,67
33983,15/16,62,62,68,59,62
104737,15/16,62,61,63,51,68
112373,15/16,63,56,63,44,69
136699,15/16,62,62,65,31,65
139165,15/16,62,60,64,44,64
140142,15/16,62,60,62,48,65
142532,15/16,62,58,63,32,66
142962,15/16,64,59,66,45,64
142992,15/16,60,55,66,44,65
147584,15/16,65,68,67,47,66
148518,15/16,56,73,67,28,66
149999,15/16,64,65,68,24,65
151708,15/16,64,66,64,38,62
152456,15/16,62,52,69,51,63
154725,15/16,61,60,72,56,64
155808,15/16,59,54,69,46,62
156589,15/16,56,71,70,33,63
159520,15/16,65,58,63,43,66
163265,15/16,65,72,66,46,59
163616,15/16,60,64,70,47,61
164850,15/16,62,54,66,39,66
165502,15/16,63,69,68,44,58
176922,15/16,62,61,68,52,60
178392,15/16,66,66,65,54,65
178485,15/16,61,47,67,37,64
182054,15/16,64,56,66,43,65
183646,15/16,63,60,69,55,66
183789,15/16,64,63,63,35,66
191848,15/16,63,72,65,36,59
193188,15/16,64,63,64,51,63
208684,15/16,62,63,67,42,65
209053,15/16,63,59,64,47,61
214576,15/16,63,54,66,43,63
215130,15/16,59,55,68,45,64
217502,15/16,70,57,67,47,59
225277,15/16,60,56,67,40,63
228896,15/16,61,62,67,44,63
228736,15/16,58,62,71,49,63
212942,15/16,61,60,66,44,58
221909,15/16,66,69,66,42,63
222356,15/16,61,53,67,41,60
225116,15/16,55,51,73,45,59
228580,15/16,62,65,67,46,60
206075,15/16,56,53,72,35,60
211348,15/16,68,58,63,46,64
219185,15/16,64,61,71,47,58
229908,15/16,59,61,65,32,67
205554,15/16,59,63,64,43,61
214017,15/16,69,59,64,42,60
193272,15/16,60,56,68,39,61
198625,15/16,64,58,66,44,62
208527,15/16,62,58,71,45,59
209957,15/16,63,68,65,44,61
211738,15/16,62,63,66,32,64
212197,15/16,63,60,67,43,56
219836,15/16,64,60,69,43,56
227290,15/16,71,64,56,37,68
199812,15/16,58,65,67,42,60
205416,15/16,59,57,69,46,62
207712,15/16,68,57,61,51,57
210652,15/16,66,58,61,54,63
210690,15/16,61,60,67,42,62
214271,15/16,60,59,65,42,59
221584,15/16,63,57,67,36,62
224987,15/16,60,61,67,42,63
229501,15/16,58,59,67,46,62
199721,15/16,61,61,69,50,55
215132,15/16,65,58,65,46,61
215154,15/16,61,58,65,45,62
227909,15/16,62,58,68,44,61
184397,15/16,56,50,70,35,66
188278,15/16,62,63,63,48,62
199839,15/16,60,50,70,50,60
211445,15/16,61,56,64,58,63
215500,15/16,62,65,67,55,60
224167,15/16,64,53,71,36,61
190435,15/16,64,62,65,39,64
198199,15/16,65,63,68,60,60
212545,15/16,61,62,68,47,61
228169,15/16,65,61,64,46,64
182365,15/16,59,59,67,34,62
184772,15/16,62,58,68,43,62
188968,15/16,62,61,67,35,62
189909,15/16,58,56,68,37,63
208528,15/16,62,57,66,45,61
218971,15/16,61,70,62,41,63
220542,15/16,63,66,66,44,62
183347,15/16,60,63,64,57,66
184222,15/16,67,53,63,33,66
185052,15/16,61,51,67,55,65
189013,15/16,60,55,66,33,63
191153,15/16,56,54,70,33,65
193186,15/16,57,60,67,52,58
205496,15/16,61,60,68,43,62
220407,15/16,65,55,70,37,65
184598,15/16,61,64,71,31,53
193555,15/16,63,48,66,62,69
211258,15/16,62,64,67,46,59
219521,15/16,59,56,68,45,59
591,15/16,57,45,64,12,65
18745,15/16,62,56,61,32,65
50660,15/16,62,66,62,31,58
53729,15/16,63,61,60,24,66
54037,15/16,60,59,66,29,67
102881,15/16,52,60,69,33,65
122718,15/16,57,62,69,37,63
130893,15/16,55,52,67,29,66
138786,15/16,62,54,64,51,62
143779,15/16,61,65,62,42,68
146526,15/16,59,49,74,48,63
150471,15/16,60,62,64,40,61
152523,15/16,66,44,66,34,62
157888,15/16,61,64,63,45,62
163346,15/16,63,60,66,32,61
163621,15/16,60,58,71,38,62
166117,15/16,64,60,64,57,63
166764,15/16,60,66,68,48,61
169223,15/16,63,53,65,41,63
170877,15/16,62,59,65,54,62
172484,15/16,61,56,66,31,63
173415,15/16,59,56,69,43,62
177340,15/16,62,60,65,49,62
177672,15/16,58,56,66,42,60
181907,15/16,61,70,65,61,57
184519,15/16,64,58,64,41,65
187171,15/16,61,68,63,52,65
190209,15/16,62,58,65,36,64
192534,15/16,64,68,64,43,67
193030,15/16,61,58,68,38,66
199112,15/16,62,61,62,26,69
199230,15/16,66,64,63,33,65
201439,15/16,60,55,70,50,65
209276,15/16,64,67,67,48,58
216033,15/16,60,69,66,43,68
223830,15/16,60,65,70,44,61
227163,15/16,58,56,74,43,64
229541,15/16,61,56,63,43,62
220346,15/16,64,54,62,48,67
219584,15/16,60,64,66,45,55
221332,15/16,60,56,68,45,62
222510,15/16,64,59,66,38,58
223509,15/16,62,64,65,38,61
225149,15/16,59,70,62,44,64
192317,15/16,62,59,66,50,58
210579,15/16,64,60,63,46,62
211398,15/16,59,57,65,43,58
229637,15/16,61,60,65,45,63
229655,15/16,62,63,67,40,65
190822,15/16,63,65,69,28,61
204354,15/16,62,60,63,50,62
209770,15/16,57,60,67,47,53
210941,15/16,62,63,68,46,60
200715,15/16,61,54,67,41,60
216245,15/16,65,57,64,40,63
186238,15/16,55,46,66,45,64
189955,15/16,65,62,62,30,61
202793,15/16,60,56,66,53,64
210502,15/16,60,57,66,45,64
214130,15/16,62,57,61,44,62
223041,15/16,61,60,68,36,60
193013,15/16,60,59,68,27,58
193443,15/16,60,62,63,37,61
199705,15/16,63,63,66,45,59
202854,15/16,64,69,66,60,64
202886,15/16,64,70,56,36,62
204393,15/16,61,69,71,34,59
207443,15/16,62,58,66,48,62
219881,15/16,61,56,63,48,60
187857,15/16,60,63,68,45,61
200942,15/16,58,64,64,36,63
210476,15/16,66,56,65,45,58
220215,15/16,61,59,65,45,61
221700,15/16,62,66,64,42,62
224160,15/16,56,56,63,48,66
188094,15/16,61,66,66,53,58
191093,15/16,62,66,62,39,61
203423,15/16,60,56,65,35,59
205572,15/16,56,60,66,30,63
210785,15/16,60,55,62,46,65
212453,15/16,64,56,68,56,59
226690,15/16,58,56,64,46,62
186752,15/16,62,56,65,34,65
186990,15/16,59,61,69,33,58
181015,15/16,58,58,65,43,62
4323,15/16,64,53,62,28,63
15552,15/16,60,60,67,31,66
18739,15/16,60,63,65,31,59
50196,15/16,61,66,66,49,60
122541,15/16,66,53,65,35,63
136222,15/16,66,63,63,57,56
137166,15/16,62,54,67,56,55
139257,15/16,57,60,65,40,60
139691,15/16,48,70,67,35,66
140164,15/16,65,67,59,35,62
143713,15/16,61,61,64,48,65
153100,15/16,55,57,67,60,61
159561,15/16,69,57,57,39,66
163135,15/16,61,62,69,57,63
165070,15/16,57,53,65,42,71
169159,15/16,59,59,68,41,62
169898,15/16,51,51,73,56,64
183248,15/16,64,61,58,45,63
183313,15/16,59,56,68,41,58
184678,15/16,61,59,63,39,62
192273,15/16,63,58,67,29,63
195057,15/16,57,56,65,33,62
205090,15/16,61,60,63,47,65
209805,15/16,59,64,64,41,63
213483,15/16,65,53,65,32,67
213626,15/16,65,62,63,45,60
215983,15/16,67,62,65,45,59
220974,15/16,63,54,64,45,66
226446,15/16,64,60,61,37,65
226655,15/16,54,50,75,41,57
227186,15/16,60,52,63,41,62
224442,15/16,55,57,65,39,60
213736,15/16,58,63,65,42,59
225282,15/16,60,54,60,47,63
219813,15/16,62,60,66,42,60
222268,15/16,53,62,64,45,59
227370,15/16,66,58,63,42,59
216470,15/16,57,55,66,45,58
215343,15/16,60,63,63,45,65
212948,15/16,58,57,73,53,55
213558,15/16,62,60,62,31,62
216518,15/16,55,58,62,32,65
218447,15/16,59,57,63,45,60
222186,15/16,55,53,71,40,59
228221,15/16,67,54,62,46,59
202770,15/16,58,71,61,17,60
204842,15/16,56,63,68,40,58
205386,15/16,56,64,67,45,52
208894,15/16,57,60,64,43,61
214035,15/16,60,56,62,41,58
223626,15/16,60,60,67,47,55
221759,15/16,58,57,67,49,57
226066,15/16,61,55,66,46,59
200679,15/16,70,57,58,47,61
201353,15/16,61,63,64,57,59
203849,15/16,60,62,64,36,61
207759,15/16,59,58,62,46,60
215069,15/16,60,58,64,43,59
218387,15/16,57,58,67,48,59
220901,15/16,59,57,67,43,57
223952,15/16,65,54,63,41,62
224837,15/16,61,61,66,46,57
207633,15/16,56,57,64,46,61
211262,15/16,60,57,65,45,56
219552,15/16,64,55,61,36,63
223107,15/16,60,59,65,25,63
225352,15/16,61,59,63,54,53
230631,15/16,62,58,61,45,59
206032,15/16,71,61,60,46,55
210183,15/16,63,59,64,45,58
229817,15/16,58,62,64,46,63
183965,15/16,65,61,60,53,64
203034,15/16,51,53,70,56,62
213055,15/16,65,65,62,44,60
214015,15/16,56,60,61,36,61
225787,15/16,59,58,71,43,49
188249,15/16,56,54,66,47,59
191112,15/16,61,57,63,30,64
199259,15/16,63,66,64,37,58
211953,15/16,59,57,66,39,61
152629,15/16,58,60,63,23,64
199785,15/16,53,50,70,52,57
208778,15/16,55,59,66,44,61
210445,15/16,58,66,62,42,57
213308,15/16,58,59,68,45,59
221728,15/16,57,59,66,45,57
11800,15/16,58,59,59,48,60
19541,15/16,58,62,65,58,56
28157,15/16,66,65,56,29,64
51503,15/16,62,58,62,23,60
144024,15/16,55,63,70,29,52
166713,15/16,58,55,69,35,58
176631,15/16,62,62,60,38,63
180708,15/16,65,60,58,35,64
180717,15/16,60,57,60,48,61
180755,15/16,57,57,63,53,61
188925,15/16,56,67,68,31,53
197496,15/16,61,62,60,40,63
198812,15/16,62,64,62,32,62
214314,15/16,64,58,65,47,61
214802,15/16,61,69,65,37,58
229638,15/16,60,58,60,59,59
224397,15/16,58,62,64,45,56
226656,15/16,55,55,70,51,55
229877,15/16,62,60,64,53,55
230869,15/16,60,58,68,47,51
215698,15/16,58,56,61,43,59
222484,15/16,58,53,62,49,55
201094,15/16,61,56,65,47,59
204881,15/16,52,54,62,50,53
211090,15/16,62,58,62,32,60
219736,15/16,61,57,63,39,55
219901,15/16,60,53,66,44,55
220944,15/16,61,60,63,42,56
222511,15/16,62,60,61,46,57
229499,15/16,55,67,65,43,55
223898,15/16,60,59,63,29,60
228276,15/16,51,53,69,45,57
204437,15/16,59,68,61,34,60
204502,15/16,61,52,64,36,60
218298,15/16,62,57,63,29,59
224446,15/16,54,56,64,38,54
227653,15/16,64,60,57,42,65
205759,15/16,57,58,68,38,56
206065,15/16,55,43,68,51,62
209332,15/16,62,58,59,39,58
215952,15/16,62,61,63,41,63
223558,15/16,54,57,68,56,55
224977,15/16,59,42,70,47,58
229052,15/16,55,61,65,43,55
183549,15/16,58,59,62,40,57
198039,15/16,62,61,61,35,57
202921,15/16,63,61,59,50,58
203215,15/16,60,57,60,48,58
219256,15/16,60,56,60,43,59
219930,15/16,62,58,63,41,60
221757,15/16,56,67,65,44,56
226721,15/16,52,55,70,60,53
229909,15/16,57,60,61,47,60
230304,15/16,48,49,65,45,70
181468,15/16,58,60,64,53,58
187097,15/16,60,56,62,42,62
199775,15/16,60,59,64,37,60
207980,15/16,58,54,65,55,51
209351,15/16,57,60,59,47,61
224888,15/16,55,53,67,43,61
173681,15/16,61,69,61,62,57
188881,15/16,57,64,71,39,52
212286,15/16,53,57,65,43,55
192201,15/16,58,64,59,42,66
200416,15/16,59,57,64,54,58
202244,15/16,60,66,64,48,54
225213,15/16,59,57,63,41,58
181698,15/16,58,66,65,31,57
183140,15/16,59,55,63,60,57
193411,15/16,53,57,70,50,59
143960,15/16,54,63,67,41,57
184640,15/16,60,57,63,59,56
6122,15/16,59,58,60,28,57
19332,15/16,61,64,59,53,64
138246,15/16,61,55,60,32,61
139163,15/16,63,55,56,55,61
144055,15/16,52,55,60,35,63
148430,15/16,48,46,62,38,60
149619,15/16,53,56,65,43,54
149721,15/16,57,56,66,32,60
150659,15/16,58,36,66,29,53
155422,15/16,57,59,62,33,63
157407,15/16,58,59,65,55,61
158973,15/16,58,55,62,19,64
161930,15/16,56,55,63,34,56
168393,15/16,59,56,59,34,60
172870,15/16,63,51,61,31,63
184630,15/16,53,57,68,51,57
191437,15/16,65,66,61,38,62
198838,15/16,60,64,63,56,56
199130,15/16,62,57,64,31,59
209166,15/16,60,61,64,45,56
213939,15/16,58,52,59,43,62
224036,15/16,57,60,63,23,58
227371,15/16,61,62,69,47,53
230038,15/16,55,55,66,57,55
222514,15/16,53,57,65,44,56
222695,15/16,58,56,64,40,57
228514,15/16,57,55,66,47,57
172250,15/16,53,51,69,53,54
208776,15/16,54,53,58,34,65
223175,15/16,59,55,64,34,54
227938,15/16,57,59,65,47,60
204846,15/16,49,60,66,46,55
211358,15/16,54,53,65,46,53
217994,15/16,62,55,59,44,60
223040,15/16,60,59,59,61,58
226572,15/16,62,55,62,42,59
230159,15/16,57,62,63,43,55
211132,15/16,63,53,59,40,65
211964,15/16,56,58,62,43,56
214979,15/16,58,57,64,44,53
221333,15/16,59,51,60,43,54
223792,15/16,57,58,64,47,56
223815,15/16,56,55,64,47,53
228096,15/16,51,55,68,42,58
229540,15/16,59,52,62,61,58
230749,15/16,59,60,59,45,58
201847,15/16,58,55,61,34,55
209644,15/16,53,54,67,57,57
211515,15/16,54,46,70,47,50
212979,15/16,57,55,67,40,54
226675,15/16,58,57,62,20,56
226786,15/16,57,69,63,44,56
227926,15/16,55,68,63,46,62
235477,15/16,53,57,64,46,58
206555,15/16,60,57,64,46,56
222572,15/16,56,61,65,48,53
222864,15/16,54,53,62,42,55
229618,15/16,59,54,64,29,60
229806,15/16,58,60,60,45,59
192961,15/16,60,63,64,38,56
199904,15/16,54,53,64,39,56
206011,15/16,58,57,63,47,56
216398,15/16,52,57,70,46,57
220455,15/16,57,53,59,40,62
222694,15/16,55,54,65,51,51
222894,15/16,52,71,62,39,60
227899,15/16,57,54,64,41,55
202285,15/16,55,51,64,45,55
214274,15/16,60,66,60,42,55
215190,15/16,59,55,65,38,57
220537,15/16,55,63,65,44,55
225656,15/16,58,56,62,27,58
227922,15/16,57,53,61,49,59
189592,15/16,54,56,68,54,53
205187,15/16,56,58,65,46,56
205292,15/16,60,53,63,39,58
210174,15/16,56,54,62,51,59
225868,15/16,57,59,63,47,57
198414,15/16,58,57,63,58,58
213125,15/16,54,55,66,45,56
215524,15/16,59,58,64,30,53
217461,15/16,59,59,57,45,57
230692,15/16,58,56,64,47,52
208987,15/16,52,49,58,45,62
215575,15/16,60,54,59,31,59
228611,15/16,56,54,59,45,65
183872,15/16,56,54,68,35,57
228130,15/16,57,56,60,46,59
183244,15/16,55,50,64,45,57
228895,15/16,60,58,61,43,56
120415,15/16,58,60,56,38,62
137356,15/16,54,56,66,41,53
139865,15/16,51,60,58,22,61
162889,15/16,55,53,63,37,59
166850,15/16,54,43,66,51,52
169817,15/16,59,62,63,49,52
170785,15/16,52,60,66,36,56
192874,15/16,65,59,62,59,47
194409,15/16,62,58,62,29,57
211149,15/16,60,61,61,45,56
226270,15/16,61,53,60,13,65
222217,15/16,58,63,58,44,58
230878,15/16,54,56,64,43,56
229288,15/16,55,50,62,32,55
210630,15/16,52,53,63,44,56
211011,15/16,57,57,60,44,57
219120,15/16,58,56,62,45,60
229168,15/16,54,56,60,48,52
216280,15/16,53,56,63,43,58
227275,15/16,57,53,61,44,58
208842,15/16,59,57,60,41,57
212560,15/16,60,42,63,48,60
214762,15/16,57,53,60,52,59
220624,15/16,52,57,63,46,55
226256,15/16,61,59,63,39,51
202810,15/16,56,48,64,45,59
203090,15/16,54,55,62,47,51
203824,15/16,55,56,63,53,55
205352,15/16,55,52,66,42,51
224491,15/16,54,60,65,45,51
225361,15/16,51,56,65,47,50
229692,15/16,58,64,66,55,52
203316,15/16,55,57,64,22,58
204424,15/16,52,54,66,39,54
207998,15/16,56,59,62,43,53
216462,15/16,58,55,59,39,54
217277,15/16,67,54,58,45,47
225710,15/16,56,57,60,53,53
229689,15/16,50,54,61,43,59
194324,15/16,57,60,62,50,58
201063,15/16,60,52,58,47,58
203841,15/16,58,47,58,47,60
211537,15/16,58,56,61,45,59
211780,15/16,54,60,64,42,52
214775,15/16,58,62,62,42,58
221130,15/16,51,53,64,45,53
223727,15/16,55,57,61,60,56
228296,15/16,61,68,59,44,56
186188,15/16,61,48,65,38,61
210185,15/16,57,57,63,57,58
215984,15/16,55,56,61,43,56
219800,15/16,51,52,63,45,54
190179,15/16,59,60,62,44,56
198132,15/16,57,52,57,44,59
201169,15/16,66,62,62,43,52
203175,15/16,53,44,62,41,57
207455,15/16,52,56,64,47,56
213206,15/16,50,62,60,46,57
173555,15/16,60,55,60,57,55
184282,15/16,54,39,62,38,61
194679,15/16,58,55,61,49,58
210522,15/16,56,61,60,44,56
229662,15/16,55,57,67,44,51
100470,15/16,54,43,63,36,55
101997,15/16,59,63,58,47,59
140300,15/16,55,60,60,22,59
169163,15/16,58,50,62,44,54
170213,15/16,52,55,64,56,52
172104,15/16,59,61,62,12,61
186838,15/16,56,57,63,34,58
230605,15/16,52,60,69,41,52
228616,15/16,52,54,64,45,51
224204,15/16,56,53,62,28,50
225432,15/16,49,51,64,42,52
228812,15/16,53,54,61,42,55
224593,15/16,52,55,63,42,53
229067,15/16,55,54,61,44,58
229252,15/16,57,53,58,57,50
222639,15/16,50,55,60,47,56
226282,15/16,53,52,65,41,52
213358,15/16,59,48,60,48,55
193164,15/16,61,58,64,32,49
225588,15/16,52,54,61,19,56
230680,15/16,55,59,60,42,52
203133,15/16,58,52,59,17,58
210119,15/16,56,52,61,50,52
219260,15/16,48,53,64,41,59
219725,15/16,52,50,64,43,56
220833,15/16,51,52,64,45,52
222255,15/16,55,55,60,40,49
223193,15/16,56,51,61,45,52
226223,15/16,56,50,62,26,50
228103,15/16,48,58,65,45,51
230838,15/16,46,58,66,43,59
202141,15/16,55,56,60,39,58
210517,15/16,54,57,61,48,52
215635,15/16,53,50,62,44,56
229704,15/16,56,55,62,34,55
213413,15/16,56,54,60,45,55
213589,15/16,56,53,60,44,58
226245,15/16,53,55,61,46,52
203172,15/16,57,56,59,24,58
213273,15/16,57,51,57,47,55
216413,15/16,48,65,63,57,51
222650,15/16,60,52,56,45,59
192143,15/16,56,53,53,51,59
214708,15/16,52,54,59,49,54
229193,15/16,51,55,65,47,54
183533,15/16,57,61,63,53,48
208719,15/16,55,53,60,32,56
215546,15/16,57,57,60,26,53
216633,15/16,55,57,61,45,56
225081,15/16,59,50,57,45,59
205539,15/16,56,59,61,37,52
223897,15/16,55,55,60,44,55
187275,15/16,58,56,53,43,55
226138,15/16,60,48,60,42,56
645,15/16,51,49,62,12,58
19740,15/16,53,54,62,39,57
138431,15/16,57,55,63,55,57
142333,15/16,57,52,59,38,54
149290,15/16,54,53,57,39,58
152097,15/16,55,54,59,35,49
175603,15/16,51,54,61,53,52
180760,15/16,54,53,57,33,57
201989,15/16,62,49,59,33,58
204693,15/16,53,57,60,56,57
213940,15/16,53,50,60,41,61
221520,15/16,53,51,58,45,56
223591,15/16,52,55,61,45,55
226620,15/16,48,51,64,34,60
230674,15/16,52,56,63,47,51
224565,15/16,55,54,54,42,55
228097,15/16,50,54,66,45,47
219795,15/16,52,54,58,45,56
230156,15/16,56,55,60,47,50
211371,15/16,56,59,57,60,57
216348,15/16,53,55,60,44,52
229433,15/16,50,53,58,43,49
230122,15/16,48,58,63,46,51
225511,15/16,56,61,56,45,52
229534,15/16,52,53,57,53,57
216478,15/16,50,50,60,40,56
223669,15/16,54,53,61,47,51
207926,15/16,58,50,62,49,55
219643,15/16,58,61,58,41,55
223823,15/16,55,57,54,47,53
224440,15/16,53,52,59,40,51
224497,15/16,50,62,55,45,59
224984,15/16,49,54,58,48,52
230694,15/16,46,58,64,45,55
206566,15/16,54,50,59,48,52
220584,15/16,56,57,56,44,54
222389,15/16,51,60,61,42,52
227560,15/16,56,50,58,45,56
229542,15/16,57,51,59,29,55
211393,15/16,52,45,61,25,50
223571,15/16,56,50,58,48,52
210368,15/16,55,53,58,50,56
210776,15/16,56,53,57,54,54
212735,15/16,52,48,63,46,51
213732,15/16,54,51,58,39,54
223011,15/16,49,55,64,44,50
226828,15/16,49,56,55,49,62
228253,15/16,59,53,55,43,54
216779,15/16,49,52,61,43,55
226542,15/16,50,59,61,44,56
198326,15/16,63,52,53,46,54
198685,15/16,55,66,59,48,50
202692,15/16,57,53,57,35,53
222070,15/16,60,53,56,44,54
222839,15/16,54,55,62,49,44
226639,15/16,56,61,61,45,49
227654,15/16,51,58,65,45,53
206078,15/16,53,51,61,51,53
214680,15/16,52,55,62,40,50
214704,15/16,53,54,58,41,61
224350,15/16,56,43,60,44,51
225650,15/16,55,55,60,44,53
222126,15/16,51,55,56,57,60
225499,15/16,55,52,57,48,54
226409,15/16,61,50,53,49,55
181927,15/16,56,57,60,54,56
11793,15/16,55,60,51,36,57
169190,15/16,54,50,61,40,57
190099,15/16,55,57,60,41,56
221442,15/16,54,55,58,25,59
216473,15/16,55,50,65,46,48
226052,15/16,52,51,61,44,48
222095,15/16,52,51,60,43,55
229437,15/16,53,58,56,41,55
229841,15/16,54,49,56,42,50
229243,15/16,53,54,58,35,49
210347,15/16,44,50,57,42,59
212763,15/16,55,50,60,51,54
215213,15/16,49,58,57,44,54
222562,15/16,55,50,59,46,55
223617,15/16,51,54,58,55,54
228255,15/16,52,56,59,33,54
215090,15/16,53,54,55,42,54
229253,15/16,51,57,64,43,48
215522,15/16,52,49,57,45,54
225280,15/16,54,53,55,60,51
212415,15/16,58,63,60,51,48
220391,15/16,51,49,59,44,55
224895,15/16,51,49,61,42,51
228217,15/16,53,65,52,46,56
204825,15/16,52,56,58,40,49
210355,15/16,56,50,60,28,54
211604,15/16,61,46,56,56,50
225078,15/16,54,53,53,48,54
193349,15/16,46,41,63,54,53
204517,15/16,52,40,58,41,54
209333,15/16,56,51,54,20,51
214473,15/16,49,46,61,44,58
220935,15/16,48,50,62,29,49
222312,15/16,52,69,58,40,49
222653,15/16,55,56,57,42,53
228427,15/16,53,49,60,45,47
229227,15/16,50,55,57,42,55
212038,15/16,54,47,57,48,55
214525,15/16,55,51,57,48,57
228935,15/16,55,53,60,45,52
229352,15/16,53,53,60,48,55
176779,15/16,56,62,60,56,56
211768,15/16,54,51,56,43,56
192583,15/16,57,54,58,40,54
209590,15/16,52,49,60,21,53
22388,15/16,56,52,57,42,54
100745,15/16,49,58,54,47,58
155547,15/16,65,68,44,41,52
161722,15/16,52,53,58,48,60
169165,15/16,62,49,58,21,54
179767,15/16,48,46,57,47,51
208912,15/16,57,59,55,43,54
208990,15/16,50,53,61,43,55
229233,15/16,54,59,60,40,51
223885,15/16,53,51,55,45,53
225916,15/16,55,48,56,42,53
228213,15/16,62,59,49,44,51
223799,15/16,49,52,57,48,53
221807,15/16,56,52,54,42,58
213408,15/16,53,51,54,57,53
213677,15/16,52,54,57,43,52
220611,15/16,52,51,59,41,52
223827,15/16,53,46,58,28,55
228347,15/16,52,57,58,43,52
239358,15/16,51,55,56,47,53
220985,15/16,61,49,56,34,51
225136,15/16,52,51,59,46,56
228086,15/16,49,54,54,43,56
229397,15/16,49,52,67,50,48
223868,15/16,48,58,52,44,57
223909,15/16,49,58,57,32,50
229502,15/16,52,47,62,44,47
229814,15/16,46,52,58,46,52
212490,15/16,52,52,57,44,54
201354,15/16,51,49,59,46,53
214648,15/16,54,51,55,42,54
217871,15/16,50,46,59,47,55
194040,15/16,45,50,65,34,50
212123,15/16,49,53,58,42,52
214402,15/16,49,53,60,45,49
214432,15/16,55,60,54,51,43
222093,15/16,49,50,57,44,50
225968,15/16,52,46,60,45,44
203713,15/16,52,58,56,26,59
207658,15/16,55,29,60,41,50
213536,15/16,52,56,60,48,50
221531,15/16,48,51,57,41,52
224583,15/16,52,62,49,51,52
224028,15/16,47,56,64,47,55
190118,15/16,54,52,57,43,53
199457,15/16,52,50,55,33,57
229486,15/16,52,54,58,46,52
105463,15/16,52,54,57,44,51
143091,15/16,51,54,57,52,58
182255,15/16,54,68,51,37,56
214131,15/16,52,57,60,47,50
221917,15/16,52,54,57,39,58
230842,15/16,56,54,55,28,56
229775,15/16,47,52,57,42,52
224215,15/16,50,52,61,46,47
228109,15/16,49,46,57,44,53
205558,15/16,46,51,59,46,51
211146,15/16,54,52,54,47,50
225587,15/16,55,52,51,29,53
228117,15/16,49,55,60,46,46
228718,15/16,51,46,56,41,50
204985,15/16,50,51,55,42,53
207528,15/16,52,51,53,43,51
207589,15/16,49,51,62,29,47
214041,15/16,53,51,53,45,52
